name,link,upvotes,downvotes,year,order
Air di Gioia Giorgio Armani (female) ~ 2016,https://www.fragrantica.com/perfume/Giorgio-Armani/Air-di-Gioia-36599.html,16,17,2016,158
Bergamote Soleil Atelier Cologne (unisex) ~ 2016,https://www.fragrantica.com/perfume/Atelier-Cologne/Bergamote-Soleil-35155.html,11,7,2016,159
Cherry in the Air Escada (female) ~ 2013,https://www.fragrantica.com/perfume/Escada/Cherry-in-the-Air-17129.html,18,21,2013,160
Born in Paradise Escada (female) ~ 2014,https://www.fragrantica.com/perfume/Escada/Born-in-Paradise-22106.html,15,15,2014,161
Fleurs de Rocaille Caron (female) ~ 1934,https://www.fragrantica.com/perfume/Caron/Fleurs-de-Rocaille-2919.html,10,5,1934,162
Lemon Sorbet Etro (unisex) ~ 1989,https://www.fragrantica.com/perfume/Etro/Lemon-Sorbet-4813.html,10,5,1989,163
Pure White Linen Estée Lauder (female) ~ 2006,https://www.fragrantica.com/perfume/Estee-Lauder/Pure-White-Linen-540.html,11,7,2006,164
Eau Pure Biotherm (female) ~ 2008,https://www.fragrantica.com/perfume/Biotherm/Eau-Pure-3987.html,9,3,2008,165
Bvlgari Eau Parfumee au The Vert Extreme Bvlgari (unisex) ~ 1996,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Eau-Parfumee-au-The-Vert-Extreme-158.html,8,1,1996,166
Beach Bobbi Brown (female) ~ 2009,https://www.fragrantica.com/perfume/Bobbi-Brown/Beach-10456.html,13,12,2009,167
Escada Moon Sparkle Escada (female) ~ 2007,https://www.fragrantica.com/perfume/Escada/Escada-Moon-Sparkle-1887.html,15,16,2007,168
Trefle Pur Atelier Cologne (unisex) ~ 2011,https://www.fragrantica.com/perfume/Atelier-Cologne/Trefle-Pur-9423.html,11,8,2011,169
Sunflowers Elizabeth Arden (female) ~ 1993,https://www.fragrantica.com/perfume/Elizabeth-Arden/Sunflowers-1701.html,23,32,1993,170
Nuit Etoilee Eau de Parfum Goutal (unisex) ~ 2012,https://www.fragrantica.com/perfume/Goutal/Nuit-Etoilee-Eau-de-Parfum-17672.html,10,6,2012,171
Daisy Eau So Fresh Marc Jacobs (female) ~ 2011,https://www.fragrantica.com/perfume/Marc-Jacobs/Daisy-Eau-So-Fresh-10858.html,17,20,2011,172
Green Irish Tweed Creed (male) ~ 1985,https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,11,8,1985,173
Les Creations de Monsieur Dior Forever and Ever Dior (female) ~ 2009,https://www.fragrantica.com/perfume/Dior/Les-Creations-de-Monsieur-Dior-Forever-and-Ever-7374.html,10,6,2009,174
Infusion d'Iris Cèdre Prada (unisex) ~ 2015,https://www.fragrantica.com/perfume/Prada/Infusion-d-Iris-Cedre-31043.html,13,13,2015,175
Aqua Allegoria Flora Rosa Guerlain (female) ~ 2013,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Rosa-18061.html,12,11,2013,176
Curious Britney Spears (female) ~ 2004,https://www.fragrantica.com/perfume/Britney-Spears/Curious-141.html,13,13,2004,177
Bergamote 22 Le Labo (unisex) ~ 2006,https://www.fragrantica.com/perfume/Le-Labo/Bergamote-22-6327.html,9,5,2006,178
Alien Sunessence Edition Limitee 2011 Or d'Ambre Mugler (female) ~ 2011,https://www.fragrantica.com/perfume/Mugler/Alien-Sunessence-Edition-Limitee-2011-Or-d-Ambre-11552.html,9,5,2011,179
